Episode,Step,Temperature,Humidity,Soil,Action,Reward
5,84,29.160818,88.41997,657.7505,PUMP OFF,0.2501481445287063
5,85,29.036541,88.68148,661.25507,PUMP OFF,0.2508096882588471
5,86,29.004316,88.598785,668.1782,PUMP ON,-0.46762211263378584
5,87,29.009438,88.40276,642.444,PUMP OFF,0.2550797934479764
5,88,28.869343,88.065025,650.0231,PUMP ON,-0.4632155319862335
5,89,29.026073,87.851944,624.7552,PUMP OFF,0.2558737536159652
5,90,28.889683,87.96578,632.23193,PUMP OFF,0.2565531521148956
5,91,28.76525,87.88086,640.1258,PUMP OFF,0.25834487911264464
5,92,28.803188,87.65689,645.473,PUMP ON,-0.46126448808896287
5,93,28.791908,87.60806,621.2655,PUMP OFF,0.2599241447657781
5,94,28.922039,87.45948,624.8547,PUMP OFF,0.2591609817796901
5,95,28.952904,87.55488,632.3435,PUMP OFF,0.2585921967513372
5,96,29.090096,87.62598,640.1337,PUMP OFF,0.2584402712821276
5,97,28.970827,87.644966,647.0199,PUMP ON,-0.45981543506195954
5,98,28.90365,87.426926,623.9556,PUMP OFF,0.26009268745700626
5,99,28.91555,87.438416,630.8205,PUMP OFF,0.26160857646432567
5,100,28.887804,87.248924,636.51996,PUMP OFF,0.26285539580986006
5,101,28.932932,87.09308,643.8612,PUMP ON,-0.45774982849593315
5,102,28.871355,87.16873,616.4732,PUMP OFF,0.26132277609571003
5,103,28.92721,87.28465,620.2962,PUMP OFF,0.2590189935943292
5,104,28.978113,87.572624,626.42566,PUMP OFF,0.2603965753892078
5,105,28.868843,87.40043,631.3453,PUMP OFF,0.2618785753289729
5,106,28.96242,87.21518,635.7377,PUMP OFF,0.2644517643483831
5,107,28.99489,86.89353,642.12897,PUMP ON,-0.4564874113805596
5,108,29.072886,87.010925,626.74243,PUMP OFF,0.26581114432257136
5,109,29.129948,86.72361,631.7171,PUMP OFF,0.2642193048553312
5,110,29.097998,86.922585,635.14746,PUMP OFF,0.26439638198397764
5,111,29.14068,86.90045,638.4857,PUMP OFF,0.26449721832590656
5,112,29.232449,86.88785,645.12384,PUMP OFF,0.26589194444736775
5,113,29.349817,86.71351,650.22626,PUMP OFF,0.2660090214757008
5,114,29.433031,86.698875,653.49347,PUMP OFF,0.26485510180281574
5,115,29.147673,86.84311,661.3107,PUMP OFF,0.2612899020885467
5,116,29.10509,87.288765,667.0788,PUMP ON,-0.45681491990329837
5,117,29.122282,87.051865,647.3084,PUMP ON,-0.45706355940687765
5,118,29.161522,87.08295,617.40967,PUMP OFF,0.26358537574594865
5,119,29.310322,87.00183,624.65063,PUMP OFF,0.26178048163840717
5,120,29.321686,87.22744,628.94977,PUMP OFF,0.262659516836964
5,121,29.314844,87.11756,633.0407,PUMP OFF,0.2625282776418695
5,122,29.375137,87.133965,638.3317,PUMP OFF,0.2626030024228281
5,123,29.364384,87.124626,645.05115,PUMP OFF,0.26289499133278
5,124,29.403585,87.08813,651.9288,PUMP OFF,0.2618220370948072
5,125,29.366827,87.222244,658.5247,PUMP OFF,0.26054757870062156
5,126,29.202787,87.38155,664.5321,PUMP OFF,0.2598757682326379
5,127,29.346197,87.46553,667.857,PUMP OFF,0.2630068458202167
5,128,29.296625,87.07414,670.9725,PUMP OFF,0.26274502965413865
5,129,29.342722,87.10687,678.6079,PUMP OFF,0.2598840235864344
5,130,29.33712,87.4645,684.3385,PUMP OFF,0.2591284601933827
5,131,29.165216,87.558945,691.79034,PUMP ON,-0.45853861676389135
5,132,29.117807,87.26733,661.882,PUMP ON,-0.45769362687470083
5,133,29.16686,87.161705,644.9314,PUMP OFF,0.2629921428656585
5,134,29.10491,87.07598,649.4008,PUMP ON,-0.4564781200128529
5,135,29.138079,87.009766,624.51385,PUMP OFF,0.2638066210741815
5,136,29.161564,86.974174,630.2754,PUMP OFF,0.26417084824963166
5,137,29.166868,86.92864,636.22266,PUMP OFF,0.2658505731789006
5,138,29.121927,86.71868,640.55505,PUMP ON,-0.45560367195152596
5,139,29.048643,86.90046,616.9541,PUMP OFF,0.26286039229292224
5,140,29.031979,87.09245,621.59814,PUMP OFF,0.2605370544558193
5,141,28.966883,87.382866,626.6787,PUMP OFF,0.2606684827530372
5,142,29.059494,87.36644,629.90314,PUMP OFF,0.2616354211100706
5,143,29.118498,87.245575,633.8666,PUMP OFF,0.2605523772096476
5,144,29.166958,87.38095,637.8854,PUMP OFF,0.2614891936170438
5,145,28.997086,87.26385,643.7132,PUMP ON,-0.458287940084305
5,146,29.25229,87.23599,614.857,PUMP OFF,0.26245661462176884
5,147,29.213871,87.14292,619.3797,PUMP OFF,0.2626440063634884
5,148,29.25295,87.1195,625.3802,PUMP OFF,0.2596325566214124
5,149,29.235325,87.49593,630.183,PUMP OFF,0.25806756774402195
5,150,29.358187,87.69155,633.6501,PUMP OFF,0.2585792727030673
5,151,29.483498,87.627594,639.63,PUMP OFF,0.2621055650857837
5,152,29.674805,87.186806,643.4362,PUMP OFF,0.26081340615624926
5,153,29.762697,87.34833,650.0948,PUMP OFF,0.2602794630252141
5,154,29.728115,87.41507,655.7612,PUMP OFF,0.2591608056780834
5,155,29.684343,87.5549,660.71466,PUMP OFF,0.2606521169772799
5,156,29.575962,87.368484,665.07153,PUMP OFF,0.2598095502425085
5,157,29.596153,87.47381,669.17804,PUMP OFF,0.2592942182830818
5,158,29.498161,87.53822,674.0981,PUMP OFF,0.26040221429342547
5,159,29.311954,87.39973,677.6455,PUMP OFF,0.25992787384354515
5,160,29.443571,87.459015,684.9635,PUMP OFF,0.2613666192287653
5,161,29.390383,87.279175,688.7787,PUMP OFF,0.26178990224888193
5,162,29.466488,87.226265,696.7502,PUMP ON,-0.4573918868659899
5,163,29.343733,87.123985,680.44965,PUMP OFF,0.2613844741669204
5,164,29.36072,87.27694,686.82263,PUMP OFF,0.2604294860789081
5,165,29.308983,87.39632,692.30444,PUMP ON,-0.4611574142400072
5,166,29.284258,87.59467,673.49384,PUMP OFF,0.2570942544699162
5,167,29.399109,87.81322,680.5538,PUMP OFF,0.25417617204857446
5,168,29.297993,88.17798,685.0998,PUMP OFF,0.25236077447853605
5,169,29.170746,88.4049,690.0203,PUMP ON,-0.46821460209103466
5,170,29.231253,88.47682,674.0854,PUMP OFF,0.25054144032661424
5,171,29.25953,88.63232,681.85223,PUMP OFF,0.2525397497416511
5,172,29.278831,88.38253,688.3622,PUMP OFF,0.25456558429330617
5,173,29.294708,88.1293,693.0626,PUMP ON,-0.46710639806865795
5,174,29.214224,88.3383,668.60974,PUMP OFF,0.25272740700339463
5,175,29.358665,88.35908,673.9458,PUMP OFF,0.2506407202888324
5,176,29.341724,88.61991,680.41296,PUMP OFF,0.2498766381418861
5,177,29.441721,88.71542,685.57886,PUMP OFF,0.24836816071841916
5,178,29.357851,88.90398,691.8318,PUMP ON,-0.4717599571512225
5,179,29.41506,88.92,666.6094,PUMP OFF,0.2483361264735521
5,180,29.419746,88.90798,673.70874,PUMP OFF,0.2510836325846468
5,181,29.513123,88.564545,681.132,PUMP OFF,0.24795592046088877
5,182,29.421995,88.95551,688.9903,PUMP OFF,0.24822339746931024
5,183,29.546068,88.92207,696.40485,PUMP ON,-0.47244248344992035
5,184,29.541132,89.00531,673.12634,PUMP OFF,0.2488611130488276
5,185,29.590042,88.84236,676.5723,PUMP OFF,0.24804624958352187
5,186,29.451443,88.94422,679.8961,PUMP OFF,0.2437195157448427
5,187,29.444294,89.48506,685.7641,PUMP OFF,0.24497208246608848
5,188,29.38733,89.32849,690.26984,PUMP ON,-0.4757445753715174
5,189,29.346367,89.418076,674.0129,PUMP OFF,0.2435238181645818
5,190,29.441198,89.50952,681.23706,PUMP OFF,0.24544494232821168
5,191,29.451654,89.26938,687.6502,PUMP OFF,0.24343857624807114
5,192,29.505545,89.52018,692.493,PUMP ON,-0.4775602598330488
5,193,29.451761,89.645035,665.14746,PUMP OFF,0.2430447435580715
5,194,29.498962,89.569405,668.87396,PUMP OFF,0.2424881956621384
5,195,29.536043,89.63898,675.8712,PUMP OFF,0.24164494120947935
5,196,29.678003,89.744385,682.34125,PUMP OFF,0.24348920791326356
5,197,29.612682,89.51385,688.13965,PUMP OFF,0.24480959903829158
5,198,29.450808,89.3488,693.0713,PUMP ON,-0.47811555883738244
5,199,29.405413,89.71445,663.7406,PUMP OFF,0.24228344341423824
5,200,29.661093,89.664566,671.09344,PUMP OFF,0.24392107746153385
6,1,18.120554,34.252,446.89093,PUMP OFF,0.23228504470433542
6,2,17.98835,34.114758,450.15353,PUMP OFF,0.23319072562924043
6,3,18.006971,34.18141,454.19345,PUMP OFF,0.22875463902911947
6,4,17.934996,33.806843,461.8392,PUMP OFF,0.22612834217412947
6,5,17.78146,33.862392,466.00418,PUMP OFF,0.2310665955356961
6,6,17.972927,34.001003,469.14093,PUMP OFF,0.22864896835797388
6,7,17.846622,34.014565,475.18262,PUMP OFF,0.22831297039132972
6,8,17.760845,34.18701,482.53894,PUMP OFF,0.22776847843613027
6,9,17.641611,34.41703,486.6806,PUMP OFF,0.22670968432720823
6,10,17.568398,34.467716,493.2306,PUMP OFF,0.23132362844988832
6,11,17.685286,34.75224,500.60678,PUMP OFF,0.23431309578901
6,12,17.793755,34.85475,508.5098,PUMP OFF,0.23692697456191725
6,13,17.850237,35.04028,515.9458,PUMP OFF,0.23590474317077004
6,14,17.83635,34.94722,520.99884,PUMP OFF,0.23668007708775285
6,15,17.980022,34.68495,524.49756,PUMP OFF,0.23754311882619775
6,16,18.052357,34.611996,532.44806,PUMP OFF,0.23633734431072803
6,17,18.042727,34.48535,537.033,PUMP OFF,0.23742145680577714
6,18,18.275017,34.040142,541.2228,PUMP OFF,0.23624254283764842
6,19,18.272587,33.89885,549.0525,PUMP OFF,0.2366995817617216
6,20,18.267761,33.968044,555.274,PUMP OFF,0.23530978666570765
6,21,18.31504,33.67612,562.0596,PUMP OFF,0.23393809678129554
6,22,18.315304,33.504,565.8119,PUMP OFF,0.2371174713159252
6,23,18.463596,33.530693,573.7335,PUMP OFF,0.23504204313432506
6,24,18.352062,33.550102,578.29034,PUMP OFF,0.23609311177924408
6,25,18.34787,33.691963,583.7777,PUMP OFF,0.23780737460988174
6,26,18.329485,33.95221,587.69806,PUMP OFF,0.23345823287806589
6,27,18.178486,33.786064,593.7536,PUMP OFF,0.23243639707332733
6,28,18.223585,33.545586,601.4645,PUMP OFF,0.2360686457375012
6,29,18.343006,33.70106,607.49133,PUMP OFF,0.23733681053361436
6,30,18.301643,33.96299,610.6512,PUMP OFF,0.23861942870333747
6,31,18.371496,33.94869,615.1124,PUMP OFF,0.23748471224240056
6,32,18.295925,33.995777,619.78796,PUMP OFF,0.23949898548304205
6,33,18.294968,34.249954,624.0938,PUMP OFF,0.23413285626233693
6,34,18.208025,33.796547,632.0356,PUMP OFF,0.23425636786037998
6,35,18.1644,33.921047,637.2933,PUMP OFF,0.23819432765000723
6,36,18.307901,34.05454,642.15814,PUMP OFF,0.2350897123941585
6,37,18.161192,34.033234,646.219,PUMP OFF,0.23639742505138142
6,38,18.322342,33.793823,652.4396,PUMP OFF,0.23482714528504384
6,39,18.222147,33.848026,658.5181,PUMP OFF,0.23059966929138206
6,40,18.042007,33.76994,663.77094,PUMP OFF,0.23239166116887217
6,41,18.177511,33.655178,670.55273,PUMP OFF,0.2311951945897501
6,42,18.073887,33.764683,674.71265,PUMP OFF,0.23591329273276732
6,43,18.195702,34.049908,681.2928,PUMP OFF,0.23141351612212888
6,44,18.000416,33.97565,689.0411,PUMP ON,-0.49158477969462
6,45,17.801647,34.097782,668.3456,PUMP OFF,0.22855618945537132
6,46,17.843191,34.011547,675.03,PUMP OFF,0.22255308490022047
6,47,17.65522,33.731087,680.62213,PUMP OFF,0.22484552695984023
6,48,17.741573,33.801758,683.829,PUMP OFF,0.22886994530182433
6,49,17.851461,34.03009,687.30554,PUMP OFF,0.22945773460887772
6,50,17.972366,33.8013,692.9636,PUMP ON,-0.49019231972605515
6,51,17.96401,33.865932,669.4704,PUMP OFF,0.23454391652214363
6,52,18.003746,34.358627,676.5939,PUMP OFF,0.2333867391106177
6,53,17.863033,34.56576,682.9142,PUMP OFF,0.2379336562985701
6,54,17.966091,34.87648,686.14636,PUMP OFF,0.23825929726405856
6,55,18.008904,34.810154,693.13983,PUMP ON,-0.4873220209059875
6,56,17.825811,34.57022,664.68976,PUMP OFF,0.22895430499014854
6,57,17.698023,34.424232,670.481,PUMP OFF,0.22806026393164283
6,58,17.7031,34.29978,675.46655,PUMP OFF,0.22739012738792272
6,59,17.730902,34.14651,678.7016,PUMP OFF,0.22422652299668613
6,60,17.621784,34.023853,685.0101,PUMP OFF,0.22672286662027077
6,61,17.738201,34.044857,688.88696,PUMP ON,-0.493773932194417
6,62,17.707071,34.06058,672.24255,PUMP OFF,0.22761074225081893
6,63,17.822361,33.94544,679.34973,PUMP OFF,0.22783995563921075
6,64,17.946335,33.664158,684.05963,PUMP OFF,0.23015211566257573
6,65,18.037424,33.725452,687.95764,PUMP OFF,0.23184180512250457
6,66,18.114902,33.74297,693.6275,PUMP ON,-0.4861679453498782
6,67,18.203093,33.771275,664.766,PUMP OFF,0.23462351934162
6,68,18.142757,34.02105,670.19934,PUMP OFF,0.23364834468208265
6,69,18.106361,33.990143,674.1995,PUMP OFF,0.23472661057877636
6,70,18.183174,33.932888,680.4181,PUMP OFF,0.23423691555736006
6,71,18.166414,33.913578,685.88196,PUMP OFF,0.23069735565217164
6,72,18.13087,33.55999,691.0401,PUMP ON,-0.48580765329873005
6,73,18.263878,33.664352,675.08844,PUMP OFF,0.23075515297855032
6,74,18.08586,33.679745,680.7142,PUMP OFF,0.22764593928500415
6,75,17.933289,33.67252,688.291,PUMP ON,-0.5003416561635667
6,76,17.721832,33.20271,671.21826,PUMP OFF,0.22261559093306743
6,77,17.807262,33.358795,676.2864,PUMP OFF,0.22186531238331564
6,78,17.814333,33.24733,680.52045,PUMP OFF,0.225816596643242
6,79,17.812723,33.745266,683.82684,PUMP OFF,0.22842832598996643
6,80,17.701313,34.350258,688.0385,PUMP OFF,0.2307626272059881
6,81,17.768816,34.473286,692.4927,PUMP ON,-0.4886841748440589
6,82,17.766052,34.549347,674.9852,PUMP OFF,0.23320734755881997
6,83,17.82518,34.637966,678.7903,PUMP OFF,0.2372630619206616
6,84,17.916752,34.916004,683.3395,PUMP OFF,0.23843018281908737
6,85,18.083626,34.644707,688.93677,PUMP ON,-0.48015458387399895
6,86,18.074455,34.84454,667.0298,PUMP OFF,0.23666014666674706
6,87,17.919508,34.833748,671.9033,PUMP OFF,0.2357500766725421
6,88,17.971453,34.590126,675.56226,PUMP OFF,0.23687683536749418
6,89,18.030485,34.583393,681.77496,PUMP OFF,0.23178223774189013
6,90,17.877487,34.329063,689.27124,PUMP ON,-0.486005840648043
6,91,17.971884,34.36956,670.917,PUMP OFF,0.23064814012958265
6,92,17.92406,34.070866,676.49133,PUMP OFF,0.23277572991475154
6,93,18.006475,34.130775,682.8324,PUMP OFF,0.23501236051275057
6,94,18.10527,34.16337,686.68915,PUMP OFF,0.2362316552042801
6,95,18.17262,34.147404,690.1672,PUMP ON,-0.4848852589926209
6,96,18.250887,33.812126,674.2076,PUMP OFF,0.231813325177697
6,97,18.026592,33.960186,679.5373,PUMP OFF,0.23540708895608453
6,98,18.149256,34.102745,685.3257,PUMP OFF,0.23314587633835981
6,99,18.059011,34.045704,690.41833,PUMP ON,-0.48578636965839034
6,100,18.091234,34.098618,668.07007,PUMP OFF,0.23275383637058603
6,101,17.975863,34.20457,672.08954,PUMP OFF,0.2296518105830499
6,102,17.888502,34.035217,675.34564,PUMP OFF,0.23235708329944546
6,103,17.897905,34.349873,678.56116,PUMP OFF,0.23065556806120616
6,104,17.76561,34.467922,682.99255,PUMP OFF,0.22991366757364515
6,105,17.813202,34.256203,688.7589,PUMP ON,-0.4919701859319581
6,106,17.740486,34.202515,660.5547,PUMP OFF,0.22844352596238568
6,107,17.711512,34.326664,667.0395,PUMP OFF,0.22727583396724507
6,108,17.792267,33.97881,670.2065,PUMP OFF,0.2246141652457415
6,109,17.60599,34.111797,673.8616,PUMP OFF,0.22129861721032412
6,110,17.534336,33.876488,677.16003,PUMP OFF,0.22370065465223635
6,111,17.713797,33.72809,684.155,PUMP OFF,0.2258086482155649
6,112,17.76901,33.853554,688.0628,PUMP OFF,0.22705341117242547
6,113,17.777779,33.987232,691.5286,PUMP ON,-0.49310009886464506
6,114,17.627052,34.34486,668.94226,PUMP OFF,0.2276894353856872
6,115,17.731012,34.183647,672.89233,PUMP OFF,0.2307232397608098
6,116,17.791075,34.41272,676.79706,PUMP OFF,0.23099225486779953
6,117,17.773188,34.491062,680.0645,PUMP OFF,0.23437076672046722
6,118,17.903137,34.5885,687.49426,PUMP OFF,0.23568033492920237
6,119,18.033087,34.427322,691.8754,PUMP ON,-0.48318875857372723
6,120,18.047777,34.53196,673.08966,PUMP OFF,0.23224927418745508
6,121,17.861881,34.426456,680.1757,PUMP OFF,0.23107628708363886
6,122,17.794748,34.447666,686.3705,PUMP OFF,0.23046568458365294
6,123,17.7299,34.533463,692.082,PUMP ON,-0.49437799655345704
6,124,17.517683,34.458546,663.8588,PUMP OFF,0.22678428383178073
6,125,17.612183,34.36758,669.0266,PUMP OFF,0.22771253094608185
6,126,17.697006,34.27155,675.01636,PUMP OFF,0.22726549811925667
6,127,17.498009,34.713165,678.0245,PUMP OFF,0.2296114056524819
6,128,17.55076,34.874523,681.4239,PUMP OFF,0.23136213849767778
6,129,17.619226,34.922203,687.9903,PUMP OFF,0.23180540013313852
6,130,17.587675,35.056488,695.4574,PUMP ON,-0.48722700336805225
6,131,17.60862,35.125076,676.5514,PUMP OFF,0.23369748183367464
6,132,17.511818,35.48264,680.9531,PUMP OFF,0.234218269208545
6,133,17.57425,35.391663,684.2226,PUMP OFF,0.23264032654001035
6,134,17.55976,35.23064,690.1181,PUMP ON,-0.4882553468479921
6,135,17.577291,35.074856,665.7189,PUMP OFF,0.2313674880513748
6,136,17.597397,34.977444,670.2503,PUMP OFF,0.23394620155153323
6,137,17.780918,34.840977,677.51544,PUMP OFF,0.23071492158839177
6,138,17.693163,34.656456,680.887,PUMP OFF,0.23030948604610046
6,139,17.653154,34.705803,684.955,PUMP OFF,0.23198235651340404
6,140,17.739332,34.699463,689.24603,PUMP ON,-0.48640130130546827
6,141,17.748692,34.87811,662.4653,PUMP OFF,0.23252572030899057
6,142,17.665499,34.95197,666.88873,PUMP OFF,0.2300309187716853
6,143,17.603497,34.79512,671.67163,PUMP OFF,0.23086552745625358
6,144,17.587208,34.94017,675.3181,PUMP OFF,0.23233050945319825
6,145,17.53385,35.25669,681.8638,PUMP OFF,0.23116265446611436
6,146,17.527931,35.125504,686.28613,PUMP OFF,0.23234111030985097
6,147,17.442717,35.485844,693.8274,PUMP ON,-0.48631447809323075
6,148,17.436844,35.66858,677.3927,PUMP OFF,0.2342853063644722
6,149,17.46351,35.676888,682.363,PUMP OFF,0.23139946248494375
6,150,17.414415,35.438896,687.0604,PUMP OFF,0.23167868584981807
6,151,17.334867,35.67267,692.9069,PUMP ON,-0.4954975992050356
6,152,17.195972,35.122868,667.38873,PUMP OFF,0.22404887080951796
6,153,17.09803,35.31103,674.33344,PUMP OFF,0.23031256135071898
6,154,17.26986,35.66442,680.9896,PUMP OFF,0.23400330357196744
6,155,17.43235,35.719536,688.49725,PUMP OFF,0.2330669351178581
6,156,17.351492,35.804638,692.4091,PUMP ON,-0.48580431923355816
6,157,17.412344,35.793602,668.7514,PUMP OFF,0.2352606932170024
6,158,17.504238,35.69699,674.6258,PUMP OFF,0.23672625600088748
6,159,17.555437,35.752186,681.0497,PUMP OFF,0.2347747923979434
6,160,17.502626,35.64028,686.3696,PUMP OFF,0.2315274018009535
6,161,17.52195,35.18605,692.66406,PUMP ON,-0.4891124474359995
6,162,17.526028,35.095875,676.9276,PUMP OFF,0.22793515876327144
6,163,17.390324,35.066086,680.9592,PUMP OFF,0.2229165714403495
6,164,17.233017,34.832027,687.6246,PUMP OFF,0.22827385424928082
6,165,17.528223,34.763676,694.71423,PUMP ON,-0.4912446600639368
6,166,17.572659,34.71277,668.31976,PUMP OFF,0.22783096963618202
6,167,17.52037,34.727943,674.302,PUMP OFF,0.22471847086211966
6,168,17.466303,34.474052,679.01917,PUMP OFF,0.22102887794783377
6,169,17.36023,34.278034,684.1712,PUMP OFF,0.22273637616531702
6,170,17.457874,34.247364,687.40094,PUMP OFF,0.22121976587958866
6,171,17.489943,33.977615,693.5114,PUMP ON,-0.4978571807902583
6,172,17.53827,33.972176,669.8591,PUMP OFF,0.2210922636028136
6,173,17.491049,33.95891,673.4578,PUMP OFF,0.2219441887963054
6,174,17.49489,34.055798,678.2663,PUMP OFF,0.22260683077133156
6,175,17.565481,33.96215,686.09875,PUMP OFF,0.2204206464209212
6,176,17.505255,33.839447,691.361,PUMP ON,-0.4976978026808595
6,177,17.598408,33.841755,667.357,PUMP OFF,0.22211661978248531
6,178,17.479916,34.114788,673.4749,PUMP OFF,0.22066171531686676
6,179,17.594776,33.645775,680.2184,PUMP OFF,0.22206159345228585
6,180,17.656038,33.667606,683.45624,PUMP OFF,0.2216855508294583
6,181,17.58227,33.80502,688.5545,PUMP ON,-0.4952883563398439
6,182,17.713474,33.85527,667.45776,PUMP OFF,0.22575560813465734
6,183,17.724428,33.95838,673.47406,PUMP OFF,0.2253927936900233
6,184,17.731583,33.895145,680.78235,PUMP OFF,0.22306234701651964
6,185,17.554546,34.046425,684.0321,PUMP OFF,0.22478319529986898
6,186,17.44952,34.5241,688.28076,PUMP OFF,0.22365686608668447
6,187,17.388132,34.536777,695.7537,PUMP ON,-0.4971704827613565
6,188,17.431314,34.325405,677.74286,PUMP OFF,0.2229479510072964
6,189,17.472933,34.236164,683.39966,PUMP OFF,0.2241025997127248
6,190,17.436464,34.471664,688.32416,PUMP OFF,0.22537264632456577
6,191,17.539492,34.372852,693.6259,PUMP ON,-0.4965920707894634
6,192,17.432428,34.394917,677.86096,PUMP OFF,0.2163179192165373
6,193,17.250647,33.963123,682.16077,PUMP OFF,0.21579891581147045
6,194,17.168291,34.104137,687.02545,PUMP OFF,0.21522655778344274
6,195,17.217905,33.908558,694.8502,PUMP ON,-0.50709884838458
6,196,17.25026,33.536995,665.74756,PUMP OFF,0.21290120732204834
6,197,17.356266,33.271988,671.4933,PUMP OFF,0.21349320172721256
6,198,17.370235,33.311066,678.56555,PUMP OFF,0.2115411644842753
6,199,17.24519,33.379673,685.1101,PUMP OFF,0.2130627488477894
6,200,17.297228,33.439774,689.22876,PUMP ON,-0.5065353558297159
7,1,28.666393,82.72541,689.7866,PUMP ON,-0.4228824220140384
7,2,28.66374,82.8103,664.38293,PUMP ON,-0.42734860248564355
7,3,28.790987,83.368576,640.66296,PUMP ON,-0.4268347207094274
7,4,28.68228,83.30434,621.89954,PUMP ON,-0.42619133226603784
7,5,28.695513,83.223915,594.95026,PUMP ON,-0.42685441658750406
7,6,28.534737,83.3068,568.8928,PUMP ON,-0.42720096985622147
7,7,28.532537,83.35012,544.4579,PUMP OFF,0.29029493004918
7,8,28.537731,83.66313,551.4296,PUMP OFF,0.2902681152936593
7,9,28.666536,83.66649,559.4102,PUMP OFF,0.28878731282410375
7,10,28.54283,83.851585,563.064,PUMP OFF,0.28792881327689945
7,11,28.377201,83.9589,569.5473,PUMP OFF,0.2862993675640923
7,12,28.262594,84.16258,576.544,PUMP ON,-0.4321599158992226
7,13,28.20829,83.969986,547.54974,PUMP OFF,0.2871099128693995
7,14,28.30665,84.061264,553.7922,PUMP OFF,0.28753999785152085
7,15,28.29488,84.0075,557.22516,PUMP OFF,0.28858133875003417
7,16,28.397697,83.877335,561.74384,PUMP OFF,0.2890214083691078
7,17,28.508867,83.82233,568.51715,PUMP OFF,0.28669144807625263
7,18,28.503466,84.11357,571.8327,PUMP OFF,0.2852966765266055
7,19,28.543324,84.28792,577.9947,PUMP OFF,0.28470112998725694
7,20,28.46231,84.36236,585.876,PUMP ON,-0.4356201289210107
7,21,28.332232,84.40252,555.9512,PUMP OFF,0.2845698192025875
7,22,28.419434,84.37877,559.8658,PUMP OFF,0.2857284586254144
7,23,28.389118,84.23394,564.86993,PUMP OFF,0.2852678536786437
7,24,28.423342,84.29152,570.71204,PUMP OFF,0.2818976633503981
7,25,28.40641,84.71279,576.351,PUMP OFF,0.2809264231075474
7,26,28.380114,84.8342,582.0928,PUMP OFF,0.28177289803787575
7,27,28.487827,84.728386,587.22314,PUMP OFF,0.28148936143939657
7,28,28.31551,84.76383,595.1475,PUMP ON,-0.43940084531849005
7,29,28.376987,84.87511,579.29645,PUMP OFF,0.28132193367189345
7,30,28.473831,84.78476,582.66656,PUMP OFF,0.28199811535697905
7,31,28.479298,84.70023,587.677,PUMP OFF,0.2821543095564573
7,32,28.34107,84.68071,591.6683,PUMP ON,-0.43876581819555305
7,33,28.304813,84.79573,562.7494,PUMP OFF,0.28208459608856035
7,34,28.352463,84.68942,569.5908,PUMP OFF,0.2817308258116419
7,35,28.375168,84.73365,576.46136,PUMP OFF,0.28166919153438813
7,36,28.405197,84.74135,582.2047,PUMP OFF,0.2847077734806829
7,37,28.469862,84.36153,585.5626,PUMP ON,-0.43532545438827597
7,38,28.424778,84.365685,558.35535,PUMP OFF,0.28571173679209605
7,39,28.590643,84.23603,565.387,PUMP OFF,0.28774534126536694
7,40,28.509321,83.981834,570.37634,PUMP OFF,0.2895424592454993
7,41,28.482355,83.757195,573.9935,PUMP ON,-0.4309465753411759
7,42,28.48034,83.81832,550.41956,PUMP OFF,0.2909002348656761
7,43,28.690195,83.58747,554.6948,PUMP OFF,0.29259375576797864
7,44,28.761484,83.37578,560.9919,PUMP OFF,0.29351901064477204
7,45,28.78401,83.260124,567.4827,PUMP OFF,0.2940084122292162
7,46,28.85262,83.19895,573.00446,PUMP OFF,0.29455664972958523
7,47,28.97273,83.13042,578.2485,PUMP OFF,0.29250206936721646
7,48,28.953526,83.38724,581.50507,PUMP OFF,0.28931001831298575
7,49,28.981531,83.78625,586.82336,PUMP OFF,0.28878892505412795
7,50,28.755949,83.85139,593.4942,PUMP ON,-0.43032292087074203
7,51,28.85515,83.740364,578.1998,PUMP OFF,0.2894594749410522
7,52,28.857903,83.76756,585.2112,PUMP OFF,0.288726229886058
7,53,28.831362,83.85922,592.9433,PUMP OFF,0.2861652230828799
7,54,28.670431,84.179344,599.5061,PUMP ON,-0.43215932346823005
7,55,28.66254,83.96992,577.9383,PUMP OFF,0.2883512449097097
7,56,28.597742,83.9061,584.25806,PUMP ON,-0.4345606458990277
7,57,28.624392,84.27008,566.1389,PUMP OFF,0.2849722961509127
7,58,28.618223,84.32846,569.5876,PUMP OFF,0.2843961734564136
7,59,28.58411,84.400475,576.549,PUMP OFF,0.28178931783696903
7,60,28.637098,84.72633,582.29333,PUMP OFF,0.28161954029445185
7,61,28.75658,84.74756,588.9176,PUMP OFF,0.2768954674013847
7,62,28.803133,85.338066,596.3208,PUMP OFF,0.2751894277595023
7,63,28.915813,85.55132,599.7976,PUMP OFF,0.27407254473546594
7,64,28.793259,85.69093,604.7065,PUMP OFF,0.27219567218506013
7,65,28.840042,85.925545,608.43396,PUMP OFF,0.27404127611324725
7,66,28.717659,85.69484,615.7272,PUMP ON,-0.4430721800226338
7,67,28.756138,85.33402,589.4323,PUMP OFF,0.275918644076981
7,68,28.887096,85.46017,592.67053,PUMP OFF,0.2727073323753036
7,69,28.80393,85.86158,599.2669,PUMP OFF,0.2714135869868228
7,70,28.588923,86.0233,602.4389,PUMP OFF,0.2730668834512679
7,71,28.5515,85.81664,609.41266,PUMP ON,-0.44880185311249954
7,72,28.565458,86.05023,586.4156,PUMP OFF,0.27179724664271193
